external_gene_name	entrezgene_id
AMD1	262
SMIM14	201895
MYLK4	340156
PYDC1	260434
RDH12	145226
DBH	1621
GK2	2712
DIO3	1735
GPR119	139760
GALR3	8484
ZDHHC13	54503
SPRR4	163778
BSCL2	26580
INSM1	3642
SSX5	10214
NT5C2	22978
RBMX2	51634
RABL3	285282
LRCH4	4034
SPRR1A	6698
TLR9	54106
UBE2K	3093
FAM157A	101928670
CEP164	22897
ZDHHC11	79844
SSX1	6756
ITGAM	3684
RP11-1094H24.4	284080
PROSER2	254427
SPRR3	6707
KLF5	688
RAC1	5879
CHST4	10164
MYL12A	10627
ANKRD54	129138
GTF3C6	112495
MOB1A	55233
DCTN2	10540
DNAJC6	9829
MAF1	84232
SPRR1B	6699
RALGAPA2	57186
TAT	6898
ZBTB5	9925
KLF12	11278
LINC00710	254312
SPRR2D	6703
ZCCHC8	55596
SSX4	548313
NPC1L1	29881
RAD51	5888
CSTF2	1478
CELF2-AS2	439950
SPRR2A	6700
MYL12B	103910
GABARAPL1	23710
CELF2-AS1	414196
PRKAG3	53632
KCNIP1	30820
MARVELD3	91862
ZNF474	133923
LBR	3930
POLR1E	64425
SPRR2B	6701
RP11-138I18.1	439951
EIF4E3	317649
PROSER2-AS1	219731
SPRR2E	6704
WNK4	65266
PANK4	55229
ANTXR2	118429
SPRR2F	6705
SARDH	1757
MTHFD2	10797
SPRR2G	6706
MARCH7	64844
SPRY3	10251
LELP1	149018
EIF3L	51386
MIA2	117153
QTRT1	81890
PIGV	55650
PRR9	574414
CASC3	102466986
KLKB1	3818
PDS5A	23244
TBC1D4	9882
TGIF1	7050
VEZF1	7716
TEAD2	8463
ENAH	55740
C18orf25	147339
VAMP7	6845
LOR	4014
CDC23	8697
DAGLB	221955
RPF2	84154
LEPR	54741
CELF6	60677
AC092299.8	101930218
SORBS3	10174
SIRT4	23409
PPP2R5C	5527
MAFG	4097
SLC38A5	92745
ZDHHC18	84243
PGLYRP3	114771
HES5	388585
FBXO10	26267
PHLPP2	23035
SORBS1	10580
RNF165	494470
CHFR	55743
SRSF1	6426
RP11-407N17.3	4253
MIR4745	100616459
MIR3187	100422854
PGLYRP4	57115
KLC4	89953
TNFRSF14	8764
CSRP3	8048
SYT15	83849
CPSF3	51692
FAM203A	728071
F11	2160
IL32	9235
CIRBP-AS1	148046
PMCH	5367
KCNMB1	3779
SRP9	6726
ZFYVE26	23503
PLXNC1	10154
LRRC3	81543
MICALL1	85377
ITGAX	3687
TOMM5	401505
DSCAML1	57453
TSPEAR	54084
DKKL1	27120
EPHX1	2052
SPG11	80208
S100A9	6280
EEF1B2	1933
PYCR1	5831
AC005256.1	101928518
HTR4	3360
MIR1909	100302210
COMMD6	170622
CTB-31O20.4	100288123
S100A12	6283
MTNR1A	4543
GABRP	2568
FTSJ1	24140
PDCD2L	84306
FADD	8772
CSNK1G2-AS1	255193
E2F8	79733
KRTAP10-1	386677
KRTAP10-2	386679
MIR1227	100302283
MIR4321	100423031
KRTAP10-3	386682
FRMPD1	22844
KRTAP10-4	386672
S100A8	6279
PLA2G1B	5319
RAB2B	84932
KRTAP10-5	386680
GFRA3	2676
KRTAP10-6	386674
VAV2	7410
UCHL3	7347
NOX1	27035
RSRC2	65117
TMEM63A	9725
KRTAP10-8	386681
KIF21A	55605
KRTAP10-9	386676
FAT1	2195
LOXHD1	125336
KRTAP10-10	353333
C22orf23	84645
WNT2	7472
S100A7A	338324
KRTAP10-11	386678
MSI1	4440
KRTAP12-4	386684
LETM1	3954
KRTAP12-3	386683
KRTAP12-2	353323
SFN	2810
KRTAP12-1	353332
KRTAP10-12	386685
PDE4B	5142
CXCR6	10663
SLC16A10	117247
GPN2	54707
CCDC155	147872
S100A7L2	645922
RWDD2A	112611
GALNTL5	168391
XCR1	2829
GTF2E1	2960
S100A7	6278
UBE2G2	7327
ZNF366	167465
GALNT15	117248
TRMT10B	158234
CEBPD	1052
UPF2	26019
POLR2F	5435
PPFIA1	8500
WRNIP1	56897
VIT	5212
GPATCH3	63906
RP11-287D1.3	57835
ZFP42	132625
CCR3	1232
S100A6	6277
KIAA1919	91749
ME1	4199
CD302	9936
ASZ1	136991
TRIML2	205860
HEXA	3073
VPS13B	157680
DNM2	1785
PORCN	64840
S100A5	6276
COX6A1	1337
NUDC	10726
LEFTY1	10637
AP1G1	164
SOX10	6663
GNG3	2785
GPRIN2	9721
EXOSC3	51010
BRD3	8019
TOX4	9878
NPY4R	100996758
TRIML1	339976
HNRNPUL2	221092
TMEM131	23505
S100A4	6275
IL9R	3581
PLSCR4	57088
PYCR2	102466270
WNT6	7475
CSTF2T	23283
DDX56	54606
TWF2	11344
DKK1	22943
TTC9C	283237
DCAF10	79269
CDC25C	995
FXYD2	486
WNT10A	80326
DYNLL2	140735
WDR5	11091
ZBTB3	79842
OR4D1	26689
CNDP1	84735
PICK1	9463
OR4D2	124538
SNCAIP	9627
PRKDC	5591
MAD2L1	4085
SAP25	100316904
CDK5R2	8941
EPX	8288
KDELR2	11014
S100A3	6274
FEV	54738
RANBP17	64901
POLR2G	5436
OR4F21	441308
MBL2	4153
SLC25A51	92014
SPAG7	9552
TNPO1	3842
ADRB2	154
WHSC1	7468
NR0B2	8431
DLGAP1	9229
STXBP5L	9515
ZSCAN10	84891
RAPGEFL1	51195
LMO7	4008
RXRA	6256
C1orf172	126695
SHB	6461
SERPINB1	1992
DPH3	285381
TRNP1	388610
LEFTY2	7044
MIR3690	102465681
S100A2	6273
ALDH1B1	219
FAM213B	127281
ZNF596	169270
TAF6L	10629
FAM46B	115572
SGIP1	84251
IGFBPL1	347252
NSRP1	84081
ZNF407	55628
SDE2	163859
ZDHHC11B	653082
ITGAD	3681
ZACN	353174
OXNAD1	92106
ZNF205	7755
SLC16A8	23539
FBXO24	26261
CCR1	1230
AC005624.2	101928602
ANKRD18A	253650
PRDM5	11107
SLC9A1	6548
SH3TC2	79628
CCR2	729230
BAIAP2L2	80115
S100A16	140576
TMEM223	79064
COL5A1	1289
CCR5	1234
MIR548AK	100616488
MYH13	8735
UBA2	10054
COX6A2	1339
AC005264.2	100996351
MIR4480	100616151
MIR548Q	100313841
FBXO25	26260
TMEM179B	102465448
ZNF213	7760
GPR1	2825
ZNF843	283933
ZADH2	284273
S100A14	57402
IWS1	55677
CCRL2	9034
CCDC41	51134
MMEL1	79258
GPR27	2850
GRID2IP	392862
CACTIN-AS1	404665
IGF1	3479
ACBD3	64746
ZDBF2	57683
TSHZ1	10194
BRD9	65980
ASMTL-AS1	80161
CASP16	197350
FXYD6-FXYD2	100533181
ARMC5	79798
RP11-397C18.2	101928453
XRN2	22803
GALNT11	63917
MIR4293	100422843
TCTEX1D1	200132
PTPN21	11099
MIR1265	100302116
CSRNP2	81566
OR1F1	4992
S100A13	6284
CD99P1	401577
C13orf45	729420
CNTNAP3	101927068
PATL2	197135
MIXL1	83881
PTTG1IP	754
KCTD12	115207
INSL5	10022
LINC00102	100359394
EBP	10682
CRYBA2	1412
IRG1	730249
PPIAP30	100192204
PLA2G6	8398
ENOX2	10495
ADAM23	8745
XKRX	402415
WTIP	126374
CLN5	1203
ZNF200	7752
METTL3	56339
PROK2	60675
C18orf42	642597
S100A1	6271
FCN2	2220
VIM-AS1	100507347
PDLIM2	64236
LY75	100526664
SMIM21	284274
NXF1	10482
SCGB2B2	284402
FBXL3	26224
LTF	4057
PRSS35	167681
ST8SIA6-AS1	100128098
ZBTB14	7541
COA3	28958
TBC1D25	4943
FXYD6	53826
N4BP2	55728
FCN1	2219
LIN9	286826
DMTF1	9988
ZNF516	9658
WIPF2	147179
CFTR	1080
SLC39A12-AS1	100129213
IAH1	285148
WDR78	79819
ZNF302	55900
SPATA31A1	647060
TGFB1I1	7041
C2orf61	285051
CTTN	2017
PRDM8	56978
SPATA31A2	642265
SERPINB9	5272
B2M	567
ARL13A	392509
CHTOP	26097
OLFM1	10439
TDRP	157695
ANXA8L1	653145
NKX2-4	644524
AC217778.1	101930430
RP11-707P20.1	101928201
NKX2-2	4821
CAMTA2	23125
SPATA31A3	727830
ATXN1L	342371
MEFV	4210
SNX2	6643
ERICH1	101927618
PAX1	5075
RPEL1	729020
RPL39L	116832
REV3L	5980
STRN	6801
MCU	90550
FAM120C	54954
MAFF	23764
ZDHHC4	55146
INA	9118
NDNF	79625
ARHGAP36	158763
ZNF181	339318
ZNF658	26149
FOXA2	3170
C9orf62	157927
PLSCR2	57047
ZNF876P	642280
SSTR4	6754
PARP1	142
PCGF6	84108
WDTC1	23038
MIR637	693222
SNORD37	26812
THBD	7056
RP11-17M16.1	400658
NAV2	89797
GALR2	8811
TFCP2	7024
MIR571	693156
TRMT2B	79979
DLGAP2	9228
TMEM202	338949
SPATA31A4	642629
TMEM184B	25829
PPP1R26	9858
ZNF263	283876
MIR4746	100616371
FGF5	2250
PAH	101929036
TMED1	11018
CD93	22918
TTC34	100287898
TMCC3	57458
ABCA11P	79963
SNAPIN	23557
C9orf116	138162
ACTRT2	140625
WNK3	65267
SPATA31A5	727905
ITGB2	3689
MIR7-3HG	284424
ARIH1	25820
C19orf38	255809
TIGD7	91151
ANKRD20A2	441430
RYBP	23429
MRPS2	51116
RBM3	5935
TRIAP1	51499
RFTN1	23180
MIR7-3	407045
RP11-1191J2.2	101928521
MYH8	4626
ZNF75A	7627
GATC	283459
RP11-440L14.1	100129917
HEATR5B	54497
ZNF236	7776
MRPL2	51069
SHQ1	55164
CNTD1	124817
AC139887.4	101930019
RHOH	399
MYCBP2	23077
CARM1	10498
LCN1	3933
SRSF9	8683
OR2C1	4993
TMPRSS13	84000
CLN8	101927714
NXT1	29107
NAA60	79903
KLRD1	3824
IST1	9798
C1orf95	375057
IGSF1	3547
VWA3B	200403
OBP2A	29991
CHRNA9	55584
RTP1	132112
GZF1	64412
MTRNR2L4	100463285
PRDM16	63976
PCOLCE	5118
MIR4770	100616373
CSNK1E	1454
POLQ	10721
NELFA	100126332
ITPKB	3707
C7orf26	79034
ILF2	3608
YIPF2	78992
CDC6	990
ZSCAN32	54925
NABP1	64859
TNIP3	79931
NAPB	63908
PPM1M	132160
TRIM69	140691
PAEP	5047
RBM47	54502
KCNJ13	3769
STX5	6811
TMEM222	84065
SALL2	6297
POU6F1	5463
NDUFA12	55967
DYNLL1	8655
C2orf82	389084
EXOC7	23265
C4orf22	255119
SLC5A2	6524
ARGFX	503582
FOXD4L2	100036519
C8orf58	541565
ARHGEF10	9639
FBXO40	51725
DAZL	1618
KMT2C	58508
GLT6D1	360203
PSEN2	5664
ZNF174	7727
GOLGA6B	55889
KCNJ4	3761
MIER1	57708
RP11-354E11.2	101928834
LCN9	392399
TMEM35	59353
MYH4	4622
MASP1	5648
MIR4767	100616467
KDELR3	11015
BMP3	651
MYADML2	255275
ZNF599	148103
MIR651	723779
SOHLH1	402381
MIR4675	100616383
ZNF597	146434
ZNF853	54753
TMED11P	100379220
NGEF	25791
COQ5	84274
NOTUM	147111
KLRC4-KLRK1	22914
CTBP1-AS2	92070
MIR4747	100616337
RARA	5914
SNAP91	9892
IL10RA	3587
TINCR	257000
SPATA31A6	389730
SHANK2	22941
RP11-1398P2.1	100507054
PCDH15	65217
EPB41L3	23136
PRKG2	5593
ZNF30	90075
AC024592.9	101928844
PTH2	113091
SCARNA22	677770
CTC-232P5.1	100128568
CTC-232P5.3	101928872
GFY	100507003
C16orf58	64755
MIR4800	100616358
RP11-120D5.1	101928302
HCLS1	3059
SERPINB6	5269
TAF5	6877
MIR548AX	100847063
QRFPR	84109
DDX17	10521
MIR3940	100500888
SLC17A7	57030
MCM4	4173
CNTNAP3B	101929869
OR10G3	26533
ZNF792	126375
OR10G2	26534
WDR82	80335
NOP14-AS1	317648
TLX3	30012
CCAR2	57805
ADCK3	56997
BBS4	585
MBP	4155
HTT-AS	100750326
ZC3H14	79882
SYTL1	84958
PLCL2	23228
TMED4	222068
WDR13	64743
RP3-513G18.2	100133461
COX6C	1345
WDR74	54663
TUBB8	643224
OIT3	170392
AGAP10	728127
ANXA5	308
GLYCTK	132158
C19orf52	90580
KCNT1	57582
GRAMD1A	57655
OR4E2	26686
NIM1K	167359
ZMYND11	10771
NR2C1	7181
DAZAP2	9802
ARHGEF16	27237
NPM1	4869
PIH1D1	55011
ANTXRL	195977
PTK7	5754
NQO2	4835
RASGEF1B	153020
HMGCS1	3157
ZNF12	7559
SLC6A4	6532
KLRK1	100528032
DMC1	11144
EMR4P	326342
FAM53C	51307
C16orf90	646174
RP11-1137G4.4	497049
ASPSCR1	79058
TMPRSS4	56649
CSTL1	128817
SLC35D1	23169
FAM207A	85395
NPR1	4881
TSR2	90121
PLA2G12B	84647
SCEL	8796
CST11	140880
SPATA31A7	26165
TLR8-AS1	349408
OGDH	4967
KBTBD11	9920
CTD-3193O13.10	388499
KLRC4	8302
MEGF6	1953
C4orf48	401115
CST8	10047
CTTNBP2	83992
CENPI	2491
GS1-600G8.3	100093698
ZNF605	100289635
FAM227A	646851
CST9L	128821
C15orf43	145645
GPATCH11	253635
CST9	128822
FGD1	2245
C1orf141	400757
CLUAP1	23059
ALDH16A1	126133
ANKRD20A1	84210
CST3	1471
RNF10	9921
SORD	6652
TBC1D5	9779
CST4	1472
ZNF821	55565
CAMSAP1	157922
RGS22	26166
RAD51B	5890
NSUN7	79730
CCL28	56477
GJD3	125111
STX18-AS1	100507266
RP11-195B21.3	101059935
CBY1	25776
NAT8L	339983
CST1	1469
NEU2	4759
FOXD4L6	653404
P4HA1	5033
CST2	1470
MOSPD3	64598
MIR378D1	100616201
RP11-586D19.1	285484
CST5	1473
TOP2A	7153
PLSCR1	5359
MKS1	54903
TOMM22	56993
SLC3A2	6520
ADARB1	104
IL23R	149233
RP11-539L10.3	100507376
DHCR7	1717
AC093323.3	93622
POLN	353497
GXYLT2	727936
SYNDIG1	79953
CCDC108	255101
RP11-142G7.2	100133123
JOSD1	9929
DUOX2	50506
DRP2	1821
DYNC1H1	1778
FLT3LG	2323
SLAIN1	122060
WAS	7454
PLA2R1	22925
NEBL-AS1	100128511
SCN1B	6324
UBAC1	10422
MAP3K6	9064
KDM3B	51780
RNU6-15P	100302741
MIR1915	100302129
ADPGK	83440
PPP4R2	151987
WNT5B	81029
SDPR	8436
OR13H1	347468
INPP5D	3635
CA5BP1	340591
GTPBP1	9567
NLRC3	197358
ADAM17	6868
TPRG1L	127262
RTP3	83597
MST4	51765
DHODH	1723
TRIP13	9319
DBX1	120237
RP11-539L10.2	339988
NACC2	138151
DNAH1	25981
MYO7B	4648
CST7	8530
TMEFF2	23671
RP11-367J11.2	100129931
LRRC2	79442
GNL3L	54552
RP11-367J11.3	730971
TMEM155	132332
DUOXA2	405753
MIR4798	100616471
RSPH10B2	728194
USMG5	84833
MIR4274	100422826
AFAP1-AS1	84740
EIF2AK2	5610
MIR95	407052
CAPG	822
C9orf69	90120
EDNRB	1910
HTATIP2	10553
WRAP73	49856
APMAP	57136
SMARCA4	6597
FCN3	8547
LHX3	8022
RP11-1338A24.1	101928532
TFR2	7036
HPN	3249
RAB11B-AS1	100507567
FBXL14	144699
MIR548AM	100616428
MIR4999	100847049
RIPK1	8737
TMEM200C	645369
DYTN	391475
IL12RB2	3595
KIF5A	3798
ADIPOR2	79602
INTS3	65123
MYH1	4619
CD164L2	388611
PDCD11	22984
SLX4	84464
SCN4B	6330
ANXA8L2	728113
RP11-573G6.6	100130992
DUOXA1	90527
TDGF1	6997
POU4F1	5457
CDC42BPA	8476
L3MBTL4	91133
MDH1B	130752
HNRNPD	3184
BIN3	55909
TRAF3IP2	10758
TXNL4B	54957
RPL13A	23521
MIR1254-2	100616217
RNF219	79596
GPR3	2827
BECN1	8678
CTD-2623N2.11	100996288
SUN2	25777
SNX24	28966
WASF2	10163
C3P1	388503
SMAGP	57228
DNASE1	1773
APBB2	323
LPO	4025
NADSYN1	55191
MIR5589	100847093
INCA1	388324
SNORD105	692229
DNLZ	728489
SNORD105B	100113382
C5orf28	64417
GALR1	2587
MIR4322	100422925
SERBP1	26135
USP17L9P	391627
CHRM1	1128
C18orf64	100130480
USP17L6P	391622
MIR4768	100616249
FGD6	55785
RP1-60N8.1	101928389
NHS-AS1	100873920
NEO1	4756
RBM26	64062
NKD2	85409
MIR603	693188
MIR1181	100302213
SCN2B	6327
SALL3	27164
BLMH	642
ANKRD20A4	728747
C5orf34	375444
ABCD2	225
MIR548I2	100302277
CARD9	64170
GPR158-AS1	100128811
GOLGB1	2804
EBLN2	55096
KLRC3	3823
RP11-128B16.3	101929117
LINC00264	645528
SLC22A6	9356
HAUS3	79441
FRMD7	90167
HP	3240
PRMT3	10196
FOXD4L5	653427
FCHO2	115548
ARHGAP28	79822
BPHL	670
KLRC2	3822
SATB1	6304
AMICA1	120425
ITIH6	347365
SLC39A10	57181
EXOSC9	5393
PDZRN3	23024
SNAPC4	6621
IGFBP4	3487
DNAL4	10126
FBXO43	286151
KNTC1	9735
ABLIM3	22885
MXD4	10608
DHTKD1	55526
YWHAQ	10971
AHSP	51327
GADD45A	1647
NPTXR	23467
POLR2K	5440
ATP9B	374868
NDFIP2	54602
KLRC1	3821
TNS4	84951
CSMD1	64478
CBX6	23466
MIR1238	100302226
GNG12	55970
RAP2C	57826
ILF3-AS1	147727
MIR638	693223
TRAP1	10131
MIR4748	100616425
MIR199A1	406976
MYH2	4620
ZNF720	101928852
DIRAS3	9077
ZNF678	339500
LINC00202-2	731789
ACSS1	84532
RPS11	84546
NUDT13	25961
SDCCAG3	10807
PPIC	5480
AHDC1	27245
PLSCR5	389158
SPRY2	10253
SPAG1	6674
ZFP36L1	677
MAGED2	10916
FASTKD2	22868
C12orf40	283461
ZNF833P	401898
SLITRK1	114798
POFUT2	23275
SULT6B1	391365
SNAP47	100130093
SLITRK6	84189
ASCL1	429
LINC00202-1	387644
APOBEC3B	9582
SLC27A3	11000
SLC6A5	9152
ITGB6	100505984
ZNF267	10308
TMEM243	79161
SLITRK5	26050
TP73	7161
PRDM6	93166
GPC5	2262
CTD-2006C1.2	101928464
PIP4K2C	79837
CACNA2D4	93589
APOBEC3C	27350
MIR23C	100500809
KIF1C	10749
JMJD4	65094
FGR	2268
TP53TG3D	729355
GPC6	10082
ATG16L1	55054
VSX1	30813
WLS	79971
PHEX-AS1	100873942
RP11-40F8.2	100873065
LRRC37A6P	387646
APOBEC3D	140564
REEP2	51308
SH2D6	101928082
PRSS38	339501
FXYD3	5349
PMPCA	23203
SLC22A8	9376
WNT9A	7483
MIR3138	100423011
IHH	3549
ZFYVE28	57732
GATAD2B	57459
APOBEC3F	200316
TAF7L	54457
DCT	1638
WNT3A	89780
FCGRT	2217
SLC2A13	114134
BIN2	51411
C12orf42	374470
MBNL3	55796
NHEJ1	79840
ZIC4	84107
LAMA1	284217
MIR572	693157
APOBEC3G	60489
ZFX-AS1	100873922
ARF1	375
MPZL3	196264
CNGA3	1261
TGDS	23483
MPO	4353
CTD-2666L21.1	100289333
RP11-168E17.1	101929019
DCTN1	1639
ACTL6B	51412
KRTAP5-7	440050
INPP5E	56623
EFCAB1	79645
KRTAP5-8	57830
EGR3	1960
CEP120	153241
KRTAP5-9	3846
SUV39H1	6839
KRTAP5-10	387273
APOBEC3H	164668
MIR5091	100847023
KRTAP5-11	440051
IFI6	2537
DUOX1	53905
RPE65	6121
NAA38	51691
GPR180	160897
RP11-341G5.1	101929071
PEBP4	157310
LGI4	163175
ZNF140	7699
DENND4B	9909
SLC22A24	283238
CNTN3	5067
LINC01085	152742
CALHM2	51063
KCNH8	131096
SOX21	11166
TIMM8A	1678
FAM86C1	55199
CBX7	23492
ANKRD7	56311
C1orf35	79169
CREBBP	1387
NELL1	4745
TAF1B	9014
CPO	130749
GLOD5	392465
RHOBTB2	23221
VEZT	55591
PAIP1	10605
GATA1	2623
SLC22A10	387775
SLC52A1	55065
DEFB108B	245911
SLC12A7	10723
C1GALT1	56913
MPZL2	10205
PDGFB	5155
KLF7	8609
HPR	3250
BTK	695
BZRAP1	9256
SCARNA23	677773
RP11-748L13.6	101929180
DEPDC1	55635
HNRNPDL	9987
IQCB1	9657
RP11-360I20.2	101929202
SNORD41	26810
LDLR	3949
MIR5684	100847071
FGF18	8817
ACTN1	87
ENTPD6	955
RBMS1	5937
EGR1	1958
TMIGD1	388364
CCNA2	890
CD3E	916
SMIM23	644994
CCDC27	148870
CPEB2-AS1	441009
ABCC4	10257
RCN3	57333
COL28A1	340267
FOXJ1	2302
FBXO33	254170
LRRK2	120892
ETF1	2107
DHX38	9785
VENTXP1	139538
DNAH7	56171
RNF4	6047
TAPT1-AS1	202020
CPD	1362
RNF157	114804
SNAI2	6591
RNF121	55298
SEC61A2	55176
NOSIP	51070
SEC16A	9919
ADCY9	115
MAT2A	4144
FBXW11	23291
FAM76A	199870
CRTC2	200186
SLC23A3	151295
C8orf22	492307
COL18A1	80781
INPP4A	3631
MRPL55	128308
HSP90AA1	3320
TMEM171	134285
RPL3	116936
SHCBP1	79801
RNF19A	25897
LRRC7	57554
ALS2CL	259173
EFHB	151651
SRL	6345
HDAC6	10013
SMIM1	388588
STRA13	201254
ANO5	203859
CD3D	915
BBS7	55212
NFATC1	4772
HCN4	10021
LRRC47	57470
DTX3	196403
SNTG1	54212
RP11-576E20.1	101929123
TFAP4	7023
GGCX	2677
C15orf60	283677
NNT	23530
CREB1	1385
CLDN10	9071
WAC-AS1	220906
GNB2	2783
SLC17A6	57084
ANKRD46	157567
SLIT2-IT1	100505893
CALHM1	255022
LINC00837	100507605
CD3G	917
MIR218-1	407000
ZIC1	7545
AFAP1L1	134265
KCND2	3751
TRO	7216
TUBB2A	7280
RP11-478H13.3	101929218
CALHM3	119395
VPS35	55737
CCR7	1236
FXYD1	5348
TMEM174	134288
GLIS2	84662
FANCF	2188
CEP104	9731
C9orf163	158055
SRF	6722
XRCC2	7516
LRRC40	55631
DAD1	1603
TSPAN12	23554
FRG2C	100288801
NOTCH1	4851
CEBPZ	10153
SNX31	169166
NPTN	27020
DZIP1	22873
GAS2	2620
PAM16	51025
STX12	23673
LRRC30	339291
RTP4	64108
SMEK3P	139420
ABHD4	63874
ZFP3	124961
PTCHD3P1	387647
CELA1	1990
CROT	54677
FXYD7	53822
SST	6750
GRHL1	29841
AL603965.1	100996760
ENOPH1	58478
ZNF232	7775
HCAR1	27198
LRFN5	145581
PRRG2	5639
HCAR2	338442
HCAR3	8843
MIR573	693158
UCHL1	7345
RAB5A	5868
GALNT6	11226
EGFL7	51162
FSCB	84075
CORO7-PAM16	100529144
TMEM150C	441027
DENR	8562
C14orf28	122525
DNAJC3	5611
STYK1	55359
SHF	90525
UBE4A	9354
PRR12	57479
FYN	2534
FXYD5	53827
ZNF717	100131827
IL18BP	10068
SPC24	147841
ZNF891	101060200
EPCAM	4072
SUPT4H1	6827
CNPPD1	27013
SRSF11	9295
PTPRM	5797
AGPAT2	10555
SVIP	258010
LIMS2	55679
SYNGR1	9145
MIOS	54468
MIR4666B	100847047
CSNK1G3	1456
MTRNR2L5	100463289
NEURL1	9148
GUK1	2987
CD276	80381
TNFRSF10B	8795
RRAS	6237
SLC39A1	27173
HSPA9	3313
MIR3915	100500915
MIR548F5	100302239
ZWINT	11130
ECD	11319
MCPH1	79648
AGTR1	185
CCDC179	100500938
SLC28A2	9153
UGGT2	55757
FOXD1	2297
FAM69B	138311
PABPC1	26986
PPP1R8	5511
MYH3	4621
KANK2	25959
TAB1	10454
LUZP2	338645
PP2D1	151649
BTF3	689
ZMIZ2	83637
DFFB	1677
ROBO2	6092
TRPC3	7222
LCN10	414332
ABCB4	5244
ARHGEF25	115557
POP5	51367
KAT2B	8850
PMFBP1	83449
SCAF1	58506
PXDNL	137902
MGAT3	4248
GATM	2628
ANGPT2	285
PYGB	5834
RP11-415C15.2	101929199
CCDC62	84660
LCN6	158062
STK10	6793
ANKRD13C	81573
UBALD2	283991
ORC6	23594
ATP5L	10632
SLC19A1	101928717
MIEF1	54471
LCN8	138307
ING3	54556
ZNF10	7556
TMEM252	169693
RPL36A	100529097
HS6ST3	266722
SH3PXD2A	9644
LCN15	389812
QRICH2	84074
FAM187B	148109
SCD5	79966
OXGR1	27199
GRPEL2	134266
AGPAT5	55326
ACTR3B	57180
EFCAB9	285588
C15orf59	388135
HHLA3	11147
YBX3	8531
RAB12	201475
KLHL28	54813
TMEM141	85014
CUL9	23113
UBTD2	92181
THEMIS2	9473
ATF4	468
OXA1L	5018
RIPPLY2	134701
CTDP1	9150
HS6ST2	90161
SLC6A19	340024
CORO7	79585
PIP5K1B	8395
PCMTD1	115294
TBC1D21	161514
EAF2	55840
GJC2	57165
DEFB1	1672
SH3PXD2B	285590
IBA57-AS1	574432
MBNL2	10150
DEFA6	1671
IBA57	200205
RNF43	54894
CCDC183	84960
DEFA4	1669
IRF3	3661
LRRC45	201255
FAM134A	79137
DEFA1	728358
LOXL1	4016
LSR	51599
ALDH18A1	5832
CD79B	974
USP6	84669
CTH	1491
PSME3	10197
RPS19BP1	91582
DEFA3	1668
SLC15A2	6565
FAM179B	23116
BAP1	8314
FAM122A	116224
PCBP3	54039
DEFA5	1670
SPATA5L1	79029
SAG	6295
VAMP8	8673
RP11-240A16.1	101927363
PRKACG	5568
DOCK6	57572
RAP2A	5911
FAM193A	8603
ZNF705G	100131980
RP11-79E3.3	101928622
ANKRA2	57763
DEFB4B	100289462
FXN	2395
PCYOX1L	78991
CPB1	1360
DEFB103B	414325
IPMK	253430
ABHD12	26090
SLC6A18	348932
CABP1	9478
RP11-87M18.2	101928627
RPA3	6119
KCNG2	26251
MIR604	693189
MIR938	100126327
RP11-431M7.3	439933
HSF5	124535
SPAG11B	653423
RP11-103J17.2	100508631
VAMP5	10791
CYB5R4	51167
RABL6	55684
PQLC1	80148
MIR4801	100616435
TMIE	259236
FGF10	2255
NUMA1	4926
ERAS	3266
ZFHX3	463
NEURL1B	54492
STK17B	9262
PCSK1N	27344
PPIA	101060363
PTGER3	5733
FAM25G	414155
DEFB104B	503618
DUSP1	1843
GIGYF1	64599
IL17B	27190
ABCB1	5243
DEFB106B	503841
KMT2A	4297
C16orf47	388289
TANK	10010
CREB3L4	148327
MYLK3	91807
DEFB105B	504180
C15orf48	84419
GOSR1	9527
METTL21A	151194
HIP1R	9026
WDR20	91833
PSMD7	5713
ZNF268	10795
ANO3	63982
TNFRSF10C	8794
STOML1	9399
C9orf172	389813
SLC30A4	7782
ERGIC1	57222
TIMM17B	10245
PHPT1	29085
SOGA2	23255
SMARCE1	6605
PRPF39	55015
C16orf87	388272
ZFAND2B	130617
TNFRSF10D	8793
HSBP1L1	440498
PRPSAP1	5635
SVILP1	645954
VASN	114990
ZRANB2	9406
OBFC1	79991
DEFB107B	503614
CACNA1I	8911
TXNL4A	10907
MAMDC4	158056
RTP2	344892
PRR23D1	100133251
TNFRSF10A	8797
GPT2	84706
USF2	7392
IPO5	3843
GINS1	9837
MUC15	143662
SLC26A10	65012
WISP3	8838
TJP2	9414
CPED1	79974
RAC3	5881
NDUFV2	4729
TUBB2B	347733
PRSS50	29122
EML5	161436
DNAJA3	9093
PRSS46	100287362
HECW2	57520
EDF1	8721
SLC5A12	159963
MRPS30	10884
C19orf80	55908
PRSS45	729756
CHMP7	91782
NEGR1	257194
SGOL1	151648
C1orf174	339448
BLOC1S6	26258
CPA3	1359
PRSS42	339906
RPA2	6118
MTMR4	9110
NPIPB15	440348
FIBIN	387758
AJAP1	55966
BCL6	604
MYL3	4634
GPR17	2840
UTP15	84135
TAS2R7	50837
TAS2R8	50836
TAS2R9	50835
BBOX1	8424
TSPAN16	26526
TRAF2	7186
COL6A1	1291
CTNNA1	1495
LRRIQ3	127255
HCN1	348980
OBSCN	84033
PRR4	100533464
H2AFV	94239
CISD1	55847
DNAJA2	10294
PFKFB1	5207
DGKD	8527
